seqnames	start	end	width	strand	transcript_id	gene_name
chr1	111970399	111970400	1	-	NM_002557.3	OVGP1
chr1	111991930	111991931	1	-	NM_001317062.1	WDR77
chr1	112046743	112046744	1	-	NM_020683.6	TMIGD3
chr1	112046743	112046744	1	-	NM_001302678.1	ADORA3
chr1	112150940	112150941	1	-	NR_034126.1	LINC01160
chr1	112282046	112282047	1	-	NM_019099.4	FAM212B
chr1	112298131	112298132	1	-	NR_125963.1	LOC101928718
chr1	112399527	112399528	1	-	NR_046783.1	KCND3-IT1
chr1	112531777	112531778	1	-	NM_004980.4	KCND3
chr1	113004455	113004456	1	-	NR_036210.1	MIR4256
chr1	113161761	113161762	1	-	NM_001308264.1	ST7L
chr1	113249678	113249679	1	-	NM_001042679.1	RHOC
chr1	113257950	113257951	1	-	NM_005167.5	PPM1J
chr1	113393265	113393266	1	-	NR_103746.1	LINC01356
chr1	113498685	113498686	1	-	NM_001166496.1	SLC16A1
chr1	113615724	113615725	1	-	NR_103777.1	LOC100996251
chr1	113748875	113748876	1	-	NR_038846.1	LOC643441
chr1	114301777	114301778	1	-	NM_006608.2	PHTF1
chr1	114355098	114355099	1	-	NR_130896.1	RSBN1
chr1	114414381	114414382	1	-	NM_015967.6	PTPN22
chr1	114430169	114430170	1	-	NM_001010922.2	BCL2L15
chr1	114447545	114447546	1	-	NM_001253852.2	AP4B1
chr1	114471880	114471881	1	-	NR_110725.1	HIPK1-AS1
chr1	114695062	114695063	1	-	NM_205848.3	SYT6
chr1	115053781	115053782	1	-	NM_015906.3	TRIM33
chr1	115124265	115124266	1	-	NM_005872.2	BCAS2
chr1	115212732	115212733	1	-	NM_001256404.1	DENND2C
chr1	115238239	115238240	1	-	NM_000036.2	AMPD1
chr1	115259515	115259516	1	-	NM_002524.4	NRAS
chr1	115300671	115300672	1	-	NM_001242891.1	CSDE1
chr1	115323308	115323309	1	-	NR_049741.1	SIKE1
chr1	115632121	115632122	1	-	NM_005725.5	TSPAN2
chr1	115880857	115880858	1	-	NM_002506.2	NGF
chr1	116311426	116311427	1	-	NM_001232.3	CASQ2
chr1	116383333	116383334	1	-	NM_001111061.1	NHLH2
chr1	116519897	116519898	1	-	NR_125970.1	LOC101928977
chr1	116961181	116961182	1	-	NR_024126.1	ATP1A1-AS1
chr1	117021448	117021449	1	-	NR_125972.1	LINC01762
chr1	117102733	117102734	1	-	NR_039621.1	MIR548AC
chr1	117113715	117113716	1	-	NR_026665.1	CD58
chr1	117209578	117209579	1	-	NM_001542.3	IGSF3
chr1	117602112	117602113	1	-	NR_110786.1	LOC101929099
chr1	117664411	117664412	1	-	NM_025188.3	TRIM45
chr1	117746458	117746459	1	-	NM_001253849.1	VTCN1
chr1	118148392	118148393	1	-	NR_121626.1	LOC100996263
chr1	118472302	118472303	1	-	NM_017686.3	GDAP2
chr1	118727848	118727849	1	-	NM_206996.2	SPAG17
chr1	119530476	119530477	1	-	NM_001330677.1	TBX15
chr1	119544028	119544029	1	-	NR_135034.1	LOC105378933
chr1	119683295	119683296	1	-	NM_201263.2	WARS2
chr1	120141914	120141915	1	-	NR_036540.1	LINC00622
chr1	120190390	120190391	1	-	NM_001080470.1	ZNF697
chr1	120311555	120311556	1	-	NM_005518.3	HMGCS2
chr1	120354203	120354204	1	-	NM_001159352.1	REG4
chr1	120387503	120387504	1	-	NM_001047980.2	NBPF7
chr1	120439147	120439148	1	-	NM_021794.3	ADAM30
chr1	120612317	120612318	1	-	NM_024408.3	NOTCH2
chr1	120935944	120935945	1	-	NR_045213.1	FCGR1B
chr1	121139765	121139766	1	-	NR_104189.1	SRGAP2-AS1
chr1	142713605	142713606	1	-	NR_046228.1	ANKRD20A12P
chr1	143202239	143202240	1	-	NR_110761.1	LOC102723769
chr1	143913143	143913144	1	-	NM_207418.2	FAM72D
chr1	144932365	144932366	1	-	NM_001002811.2	PDE4DIP
chr1	145382404	145382405	1	-	NR_125967.1	LINC01719
chr1	145470408	145470409	1	-	NM_032305.2	POLR3GL
chr1	145515745	145515746	1	-	NR_104033.1	GNRHR2
chr1	145589435	145589436	1	-	NM_001012758.2	NUDT17
chr1	145610668	145610669	1	-	NM_001303456.1	POLR3C
chr1	145715639	145715640	1	-	NM_007053.3	CD160
chr1	145827103	145827104	1	-	NM_001097613.2	GPR89A
chr1	146514599	146514600	1	-	NR_024442.2	LOC728989
chr1	146556303	146556304	1	-	NR_121645.1	RNVU1-8
chr1	146585928	146585929	1	-	NR_103466.1	NBPF13P
chr1	146644168	146644169	1	-	NM_005399.4	PRKAB2
chr1	146697230	146697231	1	-	NM_001144829.2	FMO5
chr1	146989699	146989700	1	-	NR_038423.2	LINC00624
chr1	147142634	147142635	1	-	NM_016361.4	ACP6
chr1	147232714	147232715	1	-	NM_181703.3	GJA5
chr1	147487188	147487189	1	-	NR_111936.1	PDZK1P1
chr1	147511167	147511168	1	-	NR_004426.2	RNVU1-7
chr1	147608092	147608093	1	-	NM_001101663.4	NBPF11
chr1	147719342	147719343	1	-	NR_120331.1	LOC101927468
chr1	147806678	147806679	1	-	NR_049810.1	MIR5087
chr1	147834665	147834666	1	-	NR_104082.1	RNVU1-1
chr1	147932048	147932049	1	-	NR_027468.3	LINC01138
chr1	147955377	147955378	1	-	NM_001123068.1	PPIAL4G
chr1	148202536	148202537	1	-	NM_001164261.1	PPIAL4D
chr1	148605072	148605073	1	-	NR_104076.1	RNVU1-15
chr1	149194269	149194270	1	-	NR_104078.1	RNVU1-17
chr1	149224221	149224222	1	-	NR_004400.1	RNVU1-18
chr1	149459549	149459550	1	-	NR_144349.1	FAM72C
chr1	149783928	149783929	1	-	NM_001161334.1	HIST2H2BF
chr1	149785236	149785237	1	-	NM_001123375.2	HIST2H3D
chr1	149812765	149812766	1	-	NM_021059.2	HIST2H3C
chr1	149814318	149814319	1	-	NM_003516.2	HIST2H2AA3
chr1	149822340	149822341	1	-	NR_036461.1	HIST2H2BC
chr1	149832725	149832726	1	-	NM_001034077.4	HIST2H4B
chr1	149858232	149858233	1	-	NM_003528.2	HIST2H2BE
chr1	149859466	149859467	1	-	NM_175065.2	HIST2H2AB
chr1	149878543	149878544	1	-	NM_001278719.1	SV2A
chr1	149900144	149900145	1	-	NM_005850.4	SF3B4
chr1	149908266	149908267	1	-	NM_181873.3	MTMR11
chr1	149982686	149982687	1	-	NM_020205.3	OTUD7B
chr1	150207026	150207027	1	-	NM_001136479.2	ANP32E
chr1	150241609	150241610	1	-	NM_016022.3	APH1A
chr1	150547028	150547029	1	-	NR_104133.1	ADAMTSL4-AS1
chr1	150552214	150552215	1	-	NM_021960.4	MCL1
chr1	150601609	150601610	1	-	NM_207045.1	ENSA
chr1	150669672	150669673	1	-	NM_018178.5	GOLPH3L
chr1	150693364	150693365	1	-	NM_032132.4	HORMAD1
chr1	150738433	150738434	1	-	NM_004079.4	CTSS
chr1	150780917	150780918	1	-	NM_000396.3	CTSK
chr1	150849244	150849245	1	-	NM_001286035.1	ARNT
chr1	150947479	150947480	1	-	NM_181746.3	CERS2
chr1	150979273	150979274	1	-	NM_001163259.1	FAM63A
chr1	151032125	151032126	1	-	NM_001038707.1	CDC42SE1
chr1	151119140	151119141	1	-	NM_001178061.1	SEMA6C
chr1	151138370	151138371	1	-	NM_212551.4	LYSMD1
chr1	151148547	151148548	1	-	NM_013353.2	TMOD4
chr1	151162689	151162690	1	-	NM_001271087.1	VPS72
chr1	151254405	151254406	1	-	NR_135595.1	LOC100507670
chr1	151300191	151300192	1	-	NM_001330721.1	PI4KB
chr1	151319769	151319770	1	-	NM_000449.3	RFX5
chr1	151345210	151345211	1	-	NM_001258289.1	SELENBP1
chr1	151414681	151414682	1	-	NM_207171.2	POGZ
chr1	151688792	151688793	1	-	NM_001172648.3	CELF3
chr1	151736392	151736393	1	-	NR_125331.1	MRPL9
chr1	151763010	151763011	1	-	NM_006862.3	TDRKH
chr1	151777918	151777919	1	-	NM_001004432.3	LINGO4
chr1	151798553	151798554	1	-	NM_001001523.1	RORC
chr1	151813033	151813034	1	-	NM_001136003.1	C2CD4D
chr1	151826173	151826174	1	-	NM_182578.3	THEM5
chr1	151882361	151882362	1	-	NM_053055.4	THEM4
chr1	151966714	151966715	1	-	NM_002966.2	S100A10
chr1	152009511	152009512	1	-	NM_005620.1	S100A11
chr1	152053400	152053401	1	-	NM_001310142.1	LOC100131107
chr1	152061540	152061541	1	-	NM_001008536.1	TCHHL1
chr1	152087930	152087931	1	-	NM_007113.3	TCHH
chr1	152131704	152131705	1	-	NM_001122965.1	RPTN
chr1	152196672	152196673	1	-	NM_001009931.2	HRNR
chr1	152297679	152297680	1	-	NM_002016.1	FLG
chr1	152332482	152332483	1	-	NM_001014342.2	FLG2
chr1	152386750	152386751	1	-	NM_016190.2	CRNN
chr1	152539229	152539230	1	-	NM_178435.3	LCE3E
chr1	152552980	152552981	1	-	NM_032563.1	LCE3D
chr1	152595579	152595580	1	-	NM_178431.1	LCE3A
chr1	152779107	152779108	1	-	NM_178351.3	LCE1C
chr1	153013594	153013595	1	-	NM_006945.4	SPRR2D
chr1	153029988	153029989	1	-	NM_005988.2	SPRR2A
chr1	153044084	153044085	1	-	NM_001017418.2	SPRR2B
chr1	153067004	153067005	1	-	NM_001024209.3	SPRR2E
chr1	153085991	153085992	1	-	NM_001014450.2	SPRR2F
chr1	153113969	153113970	1	-	NR_003062.1	SPRR2C
chr1	153123427	153123428	1	-	NM_001014291.3	SPRR2G
chr1	153283194	153283195	1	-	NM_052891.2	PGLYRP3
chr1	153321317	153321318	1	-	NM_020393.3	PGLYRP4
chr1	153348075	153348076	1	-	NM_005621.1	S100A12
chr1	153363452	153363453	1	-	NM_001319201.1	S100A8
chr1	153412503	153412504	1	-	NM_001045479.1	S100A7L2
chr1	153433137	153433138	1	-	NM_002963.3	S100A7
chr1	153508717	153508718	1	-	NM_014624.3	S100A6
chr1	153514241	153514242	1	-	NM_002962.1	S100A5
chr1	153518282	153518283	1	-	NM_019554.2	S100A4
chr1	153521734	153521735	1	-	NM_002960.1	S100A3
chr1	153538306	153538307	1	-	NM_005978.3	S100A2
chr1	153581831	153581832	1	-	NM_001317007.1	S100A16
chr1	153588808	153588809	1	-	NM_020672.2	S100A14
chr1	153599524	153599525	1	-	NM_001024213.1	S100A13
chr1	153643504	153643505	1	-	NM_001267809.1	ILF2
chr1	153662269	153662270	1	-	NR_107050.1	MIR8083
chr1	153895451	153895452	1	-	NM_020699.3	GATAD2B
chr1	153919154	153919155	1	-	NM_014856.2	DENND4B
chr1	153931132	153931133	1	-	NM_181715.2	CRTC2
chr1	153934896	153934897	1	-	NR_106795.1	MIR6737
chr1	153935844	153935845	1	-	NM_001271957.1	SLC39A1
chr1	153950451	153950452	1	-	NM_006694.3	JTB
chr1	153957842	153957843	1	-	NM_001272038.1	RAB13
chr1	154077068	154077069	1	-	NR_049883.1	MIR5698
chr1	154127592	154127593	1	-	NM_207308.2	NUP210L
chr1	154150697	154150698	1	-	NM_001278191.1	TPM3
chr1	154166219	154166220	1	-	NR_030600.1	MIR190B
chr1	154178841	154178842	1	-	NM_001010979.2	C1orf189
chr1	154193273	154193274	1	-	NM_001098616.2	C1orf43
chr1	154474526	154474527	1	-	NM_001010846.2	SHE
chr1	154531120	154531121	1	-	NM_017582.6	UBE2Q1
chr1	154578776	154578777	1	-	NM_001193495.1	ADAR
chr1	154832338	154832339	1	-	NM_170782.2	KCNN3
chr1	154908938	154908939	1	-	NM_001323011.1	PMVK
chr1	154928639	154928640	1	-	NM_020524.3	PBXIP1
chr1	154934258	154934259	1	-	NM_138300.3	PYGO2
chr1	154943223	154943224	1	-	NM_001130040.1	SHC1
chr1	155006257	155006258	1	-	NM_144622.2	DCST2
chr1	155023641	155023642	1	-	NR_040772.1	DCST1-AS1
chr1	155112883	155112884	1	-	NM_018973.3	DPM3
chr1	155145804	155145805	1	-	NM_173852.3	KRTCAP2
chr1	155162706	155162707	1	-	NM_001204286.1	MUC1
chr1	155177772	155177773	1	-	NR_045553.1	THBS3
chr1	155197325	155197326	1	-	NR_002188.3	GBAP1
chr1	155211066	155211067	1	-	NM_001171812.1	GBA
chr1	155225274	155225275	1	-	NM_006589.2	FAM189B
chr1	155232176	155232177	1	-	NM_005698.3	SCAMP3
chr1	155243320	155243321	1	-	NM_001294338.1	CLK2
chr1	155270792	155270793	1	-	NM_181871.3	PKLR
chr1	155293636	155293637	1	-	NR_145425.1	RUSC1-AS1
chr1	155316236	155316237	1	-	NR_030282.1	MIR555
chr1	155532324	155532325	1	-	NM_018489.2	ASH1L
chr1	155649046	155649047	1	-	NR_132762.1	SCARNA26A
chr1	155649620	155649621	1	-	NM_001198899.1	YY1AP1
chr1	155753623	155753624	1	-	NR_132767.1	SCARNA26B
chr1	155827086	155827087	1	-	NM_001282860.1	GON4L
chr1	155880706	155880707	1	-	NM_001256821.1	RIT1
chr1	155889833	155889834	1	-	NR_002974.1	SNORA80E
chr1	155895877	155895878	1	-	NR_003005.1	SCARNA4
chr1	155904233	155904234	1	-	NM_014949.3	KIAA0907
chr1	155921127	155921128	1	-	NR_106796.1	MIR6738
chr1	155947966	155947967	1	-	NM_004723.3	ARHGEF2
chr1	155990758	155990759	1	-	NM_003145.3	SSR2
chr1	156023616	156023617	1	-	NM_020131.4	UBQLN4
chr1	156051789	156051790	1	-	NM_001093725.1	MEX3A
chr1	156217908	156217909	1	-	NM_024897.3	PAQR6
chr1	156252620	156252621	1	-	NM_015327.2	SMG5
chr1	156265480	156265481	1	-	NM_001256609.1	GLMP
chr1	156269428	156269429	1	-	NM_001004319.2	VHLL
chr1	156308206	156308207	1	-	NR_036565.1	CCT3
chr1	156390221	156390222	1	-	NR_029691.1	MIR9-1
chr1	156391558	156391559	1	-	NR_135266.1	C1orf61
chr1	156460391	156460392	1	-	NM_001271629.1	MEF2D
chr1	156542396	156542397	1	-	NM_178229.4	IQGAP3
chr1	156571279	156571280	1	-	NM_182679.2	GPATCH4
chr1	156591720	156591721	1	-	NR_135113.1	LOC101928177
chr1	156647189	156647190	1	-	NM_006617.1	NES
chr1	156675459	156675460	1	-	NM_001878.3	CRABP2
chr1	156698231	156698232	1	-	NM_001303095.1	ISG20L2
chr1	156710923	156710924	1	-	NM_145729.2	MRPL24
chr1	156721085	156721086	1	-	NM_001319188.1	HDGF
chr1	156785939	156785940	1	-	NM_001161443.1	SH2D2A
chr1	156828712	156828713	1	-	NM_014215.2	INSRR
chr1	156906036	156906037	1	-	NR_030527.1	MIR765
chr1	157015162	157015163	1	-	NM_198236.2	ARHGEF11
chr1	157069600	157069601	1	-	NM_001004341.2	ETV3L
chr1	157108177	157108178	1	-	NM_005240.1	ETV3
chr1	157522310	157522311	1	-	NM_031281.2	FCRL5
chr1	157567870	157567871	1	-	NM_031282.2	FCRL4
chr1	157670647	157670648	1	-	NM_052939.3	FCRL3
chr1	157746922	157746923	1	-	NM_030764.3	FCRL2
chr1	157789940	157789941	1	-	NM_052938.4	FCRL1
chr1	157811634	157811635	1	-	NM_001347698.1	CD5L
chr1	158110430	158110431	1	-	NR_033946.1	LINC01704
chr1	158301321	158301322	1	-	NM_001764.2	CD1B
chr1	158369256	158369257	1	-	NM_001004475.1	OR10T2
chr1	158390656	158390657	1	-	NM_001004476.1	OR10K2
chr1	158517895	158517896	1	-	NM_001005189.1	OR6Y1
chr1	158533394	158533395	1	-	NM_001160325.1	OR6P1
chr1	158549689	158549690	1	-	NM_001004477.1	OR10X1
chr1	158656506	158656507	1	-	NM_003126.2	SPTA1
chr1	158670442	158670443	1	-	NM_001005279.1	OR6K2
chr1	158687905	158687906	1	-	NM_001005327.2	OR6K3
chr1	158736472	158736473	1	-	NM_001005185.1	OR6N1
chr1	158747425	158747426	1	-	NM_001005278.1	OR6N2
chr1	158970102	158970103	1	-	NM_001320010.1	POP3
chr1	159046647	159046648	1	-	NM_004833.1	AIM2
chr1	159172212	159172213	1	-	NR_037870.1	CADM3-AS1
chr1	159284449	159284450	1	-	NM_001004467.1	OR10J3
chr1	159505797	159505798	1	-	NM_001004469.1	OR10J5
chr1	159684379	159684380	1	-	NM_000567.2	CRP
chr1	159825137	159825138	1	-	NM_001134233.1	C1orf204
chr1	159832447	159832448	1	-	NM_001013661.1	VSIG8
chr1	159869869	159869870	1	-	NR_130464.1	MIR4259
chr1	159869906	159869907	1	-	NM_012337.2	CFAP45
chr1	159893507	159893508	1	-	NM_001277224.1	TAGLN2
chr1	159915386	159915387	1	-	NM_001135050.1	IGSF9
chr1	159924044	159924045	1	-	NM_033438.3	SLAMF9
chr1	160001783	160001784	1	-	NM_145167.2	PIGM
chr1	160040051	160040052	1	-	NM_002241.4	KCNJ10
chr1	160068479	160068480	1	-	NM_001320247.1	IGSF8
chr1	160178659	160178660	1	-	NR_123725.1	LOC729867
chr1	160232277	160232278	1	-	NR_028106.1	DCAF8
chr1	160254941	160254942	1	-	NM_002857.3	PEX19
chr1	160313354	160313355	1	-	NM_001098398.1	COPA
chr1	160493052	160493053	1	-	NM_001184714.1	SLAMF6
chr1	160549306	160549307	1	-	NM_001184879.1	CD84
chr1	160617101	160617102	1	-	NM_001330754.1	SLAMF1
chr1	160681641	160681642	1	-	NM_001778.3	CD48
chr1	160832692	160832693	1	-	NM_001166663.1	CD244
chr1	160854960	160854961	1	-	NM_017625.2	ITLN1
chr1	160924589	160924590	1	-	NM_080878.2	ITLN2
chr1	160991133	160991134	1	-	NM_001348091.1	F11R
chr1	161008774	161008775	1	-	NM_001113205.1	TSTD1
chr1	161014727	161014728	1	-	NM_001276373.1	USF1
chr1	161039760	161039761	1	-	NM_001025598.1	ARHGAP30
chr1	161059385	161059386	1	-	NM_030916.2	NECTIN4
chr1	161087866	161087867	1	-	NM_012394.3	PFDN2
chr1	161102256	161102257	1	-	NM_001039712.1	DEDD
chr1	161147758	161147759	1	-	NM_001199873.1	B4GALT3
chr1	161168843	161168844	1	-	NM_005099.5	ADAMTS4
chr1	161193418	161193419	1	-	NM_001643.1	APOA2
chr1	161208000	161208001	1	-	NM_001077482.2	NR1I3
chr1	161279762	161279763	1	-	NM_001315491.1	MPZ
chr1	161337673	161337674	1	-	NM_001013625.3	CFAP126
chr1	161519893	161519894	1	-	NM_000569.7	FCGR3A
chr1	161600837	161600838	1	-	NM_001271036.1	FCGR3B
chr1	161655042	161655043	1	-	NR_002595.1	RPL31P11
chr1	161994255	161994256	1	-	NM_001347700.1	OLFML2B
chr1	162346644	162346645	1	-	NM_182581.3	SPATA46
chr1	162381928	162381929	1	-	NM_053282.4	SH2D1B
chr1	162838605	162838606	1	-	NM_178550.4	CCDC190
chr1	163172963	163172964	1	-	NM_001254749.1	RGS5
chr1	163392981	163392982	1	-	NR_104294.1	LOC100422212
chr1	164743878	164743879	1	-	NR_038072.1	LOC100505795
chr1	165325478	165325479	1	-	NM_001174069.1	LMX1A
chr1	165394221	165394222	1	-	NM_001256571.1	RXRG
chr1	165551392	165551393	1	-	NR_026744.2	LOC400794
chr1	165667900	165667901	1	-	NM_000696.3	ALDH9A1
chr1	165738159	165738160	1	-	NM_001256165.1	TMCO1
chr1	166124035	166124036	1	-	NR_030626.1	MIR921
chr1	166135992	166135993	1	-	NR_135199.1	FAM78B
chr1	166845654	166845655	1	-	NM_053053.3	TADA1
chr1	166944561	166944562	1	-	NM_199351.2	ILDR2
chr1	167059868	167059869	1	-	NM_005814.2	GPA33
chr1	167165042	167165043	1	-	NR_110811.1	LINC01363
chr1	167487847	167487848	1	-	NM_198053.2	CD247
chr1	167523056	167523057	1	-	NM_003851.2	CREG1
chr1	167883464	167883465	1	-	NM_001297772.1	ADCY10
chr1	167905439	167905440	1	-	NR_026550.2	MPC2
chr1	168105674	168105675	1	-	NM_001267612.1	GPR161
chr1	168216668	168216669	1	-	NR_026844.1	ANKRD36BP1
chr1	168391894	168391895	1	-	NR_037851.1	LOC100505918
chr1	168464882	168464883	1	-	NR_125956.1	LOC101928565
chr1	168513235	168513236	1	-	NM_003175.3	XCL2
chr1	168698442	168698443	1	-	NM_001937.4	DPT
chr1	169056243	169056244	1	-	NR_104091.1	LINC00970
chr1	169337201	169337202	1	-	NR_104229.1	NME7
chr1	169396712	169396713	1	-	NM_001300969.1	CCDC181
chr1	169455208	169455209	1	-	NM_006996.2	SLC19A2
chr1	169555769	169555770	1	-	NM_000130.4	F5
chr1	169599377	169599378	1	-	NM_003005.3	SELP
chr1	169677997	169677998	1	-	NR_029467.1	SELL
chr1	169703220	169703221	1	-	NM_000450.2	SELE
chr1	169763830	169763831	1	-	NM_001320201.1	METTL18
chr1	169863100	169863101	1	-	NM_181093.3	SCYL3
chr1	170038056	170038057	1	-	NM_001204517.1	KIFAP3
chr1	170120603	170120604	1	-	NR_036064.1	MIR3119-1
chr1	170253349	170253350	1	-	NR_026957.1	LINC01142
chr1	170501750	170501751	1	-	NR_125958.1	LOC101928650
chr1	171070947	171070948	1	-	NR_031627.1	MIR1295A
chr1	171621773	171621774	1	-	NM_000261.1	MYOC
chr1	171711379	171711380	1	-	NM_003762.4	VAMP4
chr1	172108047	172108048	1	-	NR_029627.1	MIR214
chr1	172113784	172113785	1	-	NR_029618.1	MIR199A2
chr1	172113975	172113976	1	-	NR_038397.2	DNM3OS
chr1	172413230	172413231	1	-	NM_002642.3	PIGC
chr1	173020103	173020104	1	-	NM_005092.3	TNFSF18
chr1	173174697	173174698	1	-	NM_001297562.1	TNFSF4
chr1	173430501	173430502	1	-	NR_125960.1	LOC101928673
chr1	173446294	173446295	1	-	NR_037845.1	LOC100506023
chr1	173572233	173572234	1	-	NM_178527.3	SLC9C2
chr1	173639001	173639002	1	-	NM_198493.2	ANKRD45
chr1	173793270	173793271	1	-	NM_001171182.1	CENPL
chr1	173833355	173833356	1	-	NR_003938.1	SNORD81
chr1	173833583	173833584	1	-	NR_002746.1	SNORD47
chr1	173834041	173834042	1	-	NR_003940.1	SNORD80
chr1	173834568	173834569	1	-	NR_003939.1	SNORD79
chr1	173834824	173834825	1	-	NR_003944.1	SNORD78
chr1	173835166	173835167	1	-	NR_002750.2	SNORD44
chr1	173835428	173835429	1	-	NR_132783.1	SNORA103
chr1	173835509	173835510	1	-	NR_003943.1	SNORD77
chr1	173835853	173835854	1	-	NR_003942.1	SNORD76
chr1	173836076	173836077	1	-	NR_003941.1	SNORD75
chr1	173836883	173836884	1	-	NR_002579.1	SNORD74
chr1	173837125	173837126	1	-	NR_002578.2	GAS5
chr1	173886516	173886517	1	-	NM_000488.3	SERPINC1
chr1	173962210	173962211	1	-	NM_001300850.1	RC3H1
chr1	174128425	174128426	1	-	NR_121197.1	LOC102724601
chr1	174923398	174923399	1	-	NR_121196.1	LOC101928696
chr1	174992591	174992592	1	-	NR_037606.1	MRPS14
chr1	175161949	175161950	1	-	NM_001319231.1	KIAA0040
chr1	175712752	175712753	1	-	NM_003285.2	TNR
chr1	175937676	175937677	1	-	NR_002998.1	SCARNA3
chr1	176176380	176176381	1	-	NM_022457.6	RFWD2
chr1	176998581	176998582	1	-	NR_030163.1	MIR488
chr1	177134040	177134041	1	-	NM_001286164.1	ASTN1
chr1	177939050	177939051	1	-	NM_033127.2	SEC16B
chr1	178007142	178007143	1	-	NR_037167.1	LOC730102
chr1	178063128	178063129	1	-	NR_027982.1	RASAL2-AS1
chr1	178840215	178840216	1	-	NM_004673.3	ANGPTL1
chr1	179112224	179112225	1	-	NM_005158.4	ABL2
chr1	179545087	179545088	1	-	NM_014625.3	NPHS2
chr1	179846941	179846942	1	-	NM_001199260.1	TOR1AIP2
chr1	180243816	180243817	1	-	NR_037642.1	LHX4-AS1
chr1	180407525	180407526	1	-	NR_036067.1	MIR3121
chr1	180472022	180472023	1	-	NM_032360.3	ACBD6
chr1	180992257	180992258	1	-	NM_005819.5	STX6
chr1	182030847	182030848	1	-	NM_001009992.1	ZNF648
chr1	182283196	182283197	1	-	NR_104175.1	LINC01344
chr1	182360539	182360540	1	-	NM_001033056.3	GLUL
chr1	182369751	182369752	1	-	NM_172000.3	TEDDM1
chr1	182558394	182558395	1	-	NM_021133.3	RNASEL
chr1	182573548	182573549	1	-	NM_002928.3	RGS16
chr1	182642067	182642068	1	-	NM_001102450.2	RGS8
chr1	182922660	182922661	1	-	NM_001345928.1	SHCBP1L
chr1	183274009	183274010	1	-	NM_170706.3	NMNAT2
chr1	183441117	183441118	1	-	NR_040063.1	SMG7-AS1
chr1	183559739	183559740	1	-	NM_000433.3	NCF2
chr1	183605076	183605077	1	-	NM_001270439.1	ARPC5
chr1	183622448	183622449	1	-	NM_203454.2	APOBEC4
chr1	184006904	184006905	1	-	NM_001303420.1	COLGALT2
chr1	184724041	184724042	1	-	NR_135118.1	EDEM3
chr1	184943718	184943719	1	-	NM_052966.3	FAM129A
chr1	185126116	185126117	1	-	NM_030934.4	TRMT1L
chr1	185286461	185286462	1	-	NM_006469.4	IVNS1ABP
chr1	185304171	185304172	1	-	NR_038424.1	GS1-279B7.1
chr1	185597620	185597621	1	-	NR_110793.1	LINC01350
chr1	186344457	186344458	1	-	NM_003292.2	TPR
chr1	186417856	186417857	1	-	NM_022576.3	PDC
chr1	186649559	186649560	1	-	NM_000963.3	PTGS2
chr1	190445140	190445141	1	-	NM_001317188.1	BRINP3
chr1	192917387	192917388	1	-	NR_126003.1	LINC01032
chr1	193026545	193026546	1	-	NR_135615.1	SCARNA18B
chr1	193028523	193028524	1	-	NM_015984.3	UCHL5
chr1	193074608	193074609	1	-	NM_197962.2	GLRX2
chr1	193155743	193155744	1	-	NM_003783.3	B3GALT2
chr1	196551611	196551612	1	-	NR_039888.1	MIR4735
chr1	196577561	196577562	1	-	NM_198503.3	KCNT2
chr1	197036397	197036398	1	-	NM_001994.2	F13B
chr1	197115824	197115825	1	-	NM_018136.4	ASPM
chr1	197169672	197169673	1	-	NR_135153.1	ZBTB41
chr1	197744623	197744624	1	-	NM_001195215.1	DENND1B
chr1	198510075	198510076	1	-	NM_133326.1	ATP6V1G3
chr1	198828111	198828112	1	-	NR_029612.1	MIR181B1
chr1	198828282	198828283	1	-	NR_029626.1	MIR181A1
chr1	198906558	198906559	1	-	NR_040073.1	MIR181A1HG
chr1	198988093	198988094	1	-	NR_110525.1	LINC01222
chr1	200342920	200342921	1	-	NR_040064.1	LINC00862
chr1	200379186	200379187	1	-	NM_001281293.1	ZNF281
chr1	200587966	200587967	1	-	NM_001305792.1	KIF14
chr1	200635879	200635880	1	-	NM_001320182.1	DDX59
chr1	200992828	200992829	1	-	NM_001252100.1	KIF21B
chr1	201081694	201081695	1	-	NM_000069.2	CACNA1S
chr1	201084500	201084501	1	-	NM_001270601.1	ASCL5
chr1	201123683	201123684	1	-	NM_001288565.1	TMEM9
chr1	201346828	201346829	1	-	NM_001276347.1	TNNT2
chr1	201368669	201368670	1	-	NM_005558.3	LAD1
chr1	201390874	201390875	1	-	NM_003281.3	TNNI1
chr1	201438299	201438300	1	-	NM_012396.4	PHLDA3
chr1	201465701	201465702	1	-	NM_001193572.1	CSRP1
chr1	201798687	201798688	1	-	NR_046696.1	IPO9-AS1
chr1	201915716	201915717	1	-	NM_012134.2	LMOD1
chr1	202113871	202113872	1	-	NM_138795.3	ARL8A
chr1	202129119	202129120	1	-	NM_080588.2	PTPN7
chr1	202311094	202311095	1	-	NM_001310326.1	UBE2T
chr1	202612581	202612582	1	-	NM_001136504.1	SYT2
chr1	202778598	202778599	1	-	NM_001314042.1	KDM5B
chr1	202858385	202858386	1	-	NM_002871.4	RABIF
chr1	202896400	202896401	1	-	NM_021633.3	KLHL12
chr1	202927112	202927113	1	-	NM_001290553.1	ADIPOR1
chr1	202936404	202936405	1	-	NM_016243.2	CYB5R1
chr1	202976393	202976394	1	-	NR_036557.1	LOC100506747
chr1	203055166	203055167	1	-	NM_002479.5	MYOG
