seqnames	start	end	width	strand	transcript_id	gene_name
chr5	14652382	14652383	1	-	NR_132981.1	SNORD141B
chr5	14796244	14796245	1	-	XM_017009644.1	ANKH
chr5	14826012	14826013	1	-	NR_039780.1	MIR4637
chr5	15266560	15266561	1	-	NR_109944.1	LOC101929454
chr5	15615002	15615003	1	-	NR_109945.1	CTD-2350J17.1
chr5	15889862	15889863	1	-	XR_001742400.1	LOC107986343
chr5	16179788	16179789	1	-	NM_001102562.1	MARCH11
chr5	16182832	16182833	1	-	XR_001742613.1	LOC105379640
chr5	16441102	16441103	1	-	NR_104625.1	LOC101929505
chr5	16465785	16465786	1	-	NM_033414.2	ZNF622
chr5	16508998	16508999	1	-	NM_019000.4	FAM134B
chr5	16714620	16714621	1	-	XM_005248306.4	MYO10
chr5	17217422	17217423	1	-	NR_027253.1	LOC285696
chr5	17387310	17387311	1	-	NR_033975.1	LOC401177
chr5	17820783	17820784	1	-	XR_925814.2	LOC105374668
chr5	18746202	18746203	1	-	XR_001742616.1	LOC107986408
chr5	19740282	19740283	1	-	XM_011513929.2	CDH18
chr5	20615720	20615721	1	-	XR_925836.2	LOC105374677
chr5	20875809	20875810	1	-	XR_925822.1	LOC105374673
chr5	21070579	21070580	1	-	XR_925838.2	LOC105374678
chr5	21176356	21176357	1	-	XR_001742404.1	LOC102723561
chr5	22212769	22212770	1	-	NM_001317227.1	CDH12
chr5	23171595	23171596	1	-	XR_925851.1	LOC105374687
chr5	23348845	23348846	1	-	XR_925852.2	LOC105374688
chr5	23829284	23829285	1	-	XR_001742503.1	LOC107986377
chr5	24593499	24593500	1	-	NM_001317224.1	CDH10
chr5	24840583	24840584	1	-	NR_037896.1	LOC340107
chr5	25162270	25162271	1	-	XR_925868.1	LOC105374694
chr5	27038582	27038583	1	-	NM_016279.3	CDH9
chr5	27413638	27413639	1	-	XR_925873.2	LOC105374695
chr5	28287665	28287666	1	-	NR_134265.1	LOC105374698
chr5	28558575	28558576	1	-	XR_001742619.1	LOC105374701
chr5	29065255	29065256	1	-	XR_001742622.1	LOC107986410
chr5	29143517	29143518	1	-	XR_925879.2	LOC105374699
chr5	29395976	29395977	1	-	NR_104628.1	LOC101929681
chr5	29485431	29485432	1	-	XR_001742624.1	LOC105374702
chr5	29964956	29964957	1	-	XR_001742505.1	LOC105374705
chr5	30002215	30002216	1	-	XR_925890.1	LOC105374706
chr5	30102387	30102388	1	-	XR_925891.1	LOC105374707
chr5	31207061	31207062	1	-	XR_001742627.1	LOC105374709
chr5	31489273	31489274	1	-	XM_017009402.1	DROSHA
chr5	31936159	31936160	1	-	NR_036241.1	MIR4279
chr5	32098421	32098422	1	-	XR_925897.2	LOC105374711
chr5	32171220	32171221	1	-	XM_017009687.1	GOLPH3
chr5	32312811	32312812	1	-	XM_017009590.1	MTMR12
chr5	32394475	32394476	1	-	NR_030305.1	MIR579
chr5	32444738	32444739	1	-	NM_016107.3	ZFR
chr5	32652029	32652030	1	-	XR_925900.2	LOC105374714
chr5	33045543	33045544	1	-	XR_925901.2	LOC105374715
chr5	33440619	33440620	1	-	XR_001742630.1	LOC107986411
chr5	33522560	33522561	1	-	XR_925906.2	LOC105374717
chr5	33629705	33629706	1	-	XM_017009909.1	ADAMTS12
chr5	33984675	33984676	1	-	NM_016180.4	SLC45A2
chr5	34008115	34008116	1	-	NM_014324.5	AMACR
chr5	34043266	34043267	1	-	NM_181435.5	C1QTNF3
chr5	34124528	34124529	1	-	NR_037951.1	C1QTNF3-AMACR
chr5	34269438	34269439	1	-	XR_001742632.1	LOC105374719
chr5	34656253	34656254	1	-	XR_001742633.1	LOC105374723
chr5	34839316	34839317	1	-	XR_241754.4	LOC101929704
chr5	34915626	34915627	1	-	NR_026591.1	RAD1
chr5	35047894	35047895	1	-	XM_017009748.1	AGXT2
chr5	35089663	35089664	1	-	XM_017009646.1	PRLR
chr5	35685836	35685837	1	-	XR_925919.2	LOC105374724
chr5	35938630	35938631	1	-	XM_006714444.3	CAPSL
chr5	35991207	35991208	1	-	XM_005248243.4	UGT3A1
chr5	36066882	36066883	1	-	XM_011513988.2	UGT3A2
chr5	36147988	36147989	1	-	NR_030306.1	MIR580
chr5	36151859	36151860	1	-	XM_017010024.1	LMBRD2
chr5	36241391	36241392	1	-	NM_001287340.1	NADK2
chr5	36301902	36301903	1	-	NM_001323273.1	RANBP3L
chr5	36669941	36669942	1	-	XR_001742640.1	LOC107986413
chr5	36725200	36725201	1	-	XR_001742639.1	LOC107986412
chr5	36876694	36876695	1	-	NR_046262.1	NIPBL-AS1
chr5	37181010	37181011	1	-	XM_006714491.3	C5orf42
chr5	37371126	37371127	1	-	NM_004298.3	NUP155
chr5	37834822	37834823	1	-	NM_001278098.1	GDNF
chr5	37921224	37921225	1	-	XR_925922.2	LOC105374728
chr5	38084348	38084349	1	-	XR_925927.2	LOC105374730
chr5	38290986	38290987	1	-	NR_046219.1	EGFLAM-AS4
chr5	38403471	38403472	1	-	NR_102750.1	EGFLAM-AS2
chr5	38462804	38462805	1	-	XR_925931.2	LOC105374732
chr5	38556639	38556640	1	-	XM_011514042.2	LIFR
chr5	38557561	38557562	1	-	NR_037423.1	MIR3650
chr5	38720273	38720274	1	-	NR_104631.1	LINC01265
chr5	38813573	38813574	1	-	XR_925934.2	LOC105374733
chr5	38845829	38845830	1	-	NR_109951.1	OSMR-AS1
chr5	39021058	39021059	1	-	XM_011514006.2	RICTOR
chr5	39208959	39208960	1	-	XM_017009316.1	FYB
chr5	39364553	39364554	1	-	NM_001737.3	C9
chr5	39425233	39425234	1	-	NM_001343.3	DAB2
chr5	40321062	40321063	1	-	XR_001742646.1	LOC105374736
chr5	40679489	40679490	1	-	XR_925943.1	LOC105374738
chr5	40755970	40755971	1	-	NM_012382.2	TTC33
chr5	40781066	40781067	1	-	XM_017009625.1	PRKAA1
chr5	40829142	40829143	1	-	NR_037665.1	LOC100506548
chr5	40832735	40832736	1	-	NR_002583.1	SNORD72
chr5	40835285	40835286	1	-	NM_000997.4	RPL37
chr5	41071328	41071329	1	-	XM_011513952.1	MROH2B
chr5	41186391	41186392	1	-	XM_011514121.2	C6
chr5	41295805	41295806	1	-	XR_925952.2	LOC102723740
chr5	41383152	41383153	1	-	XM_017009438.1	PLCXD3
chr5	41870570	41870571	1	-	XM_017009494.1	OXCT1
chr5	42175345	42175346	1	-	NR_104635.1	LOC101926960
chr5	42811922	42811923	1	-	NM_001093726.1	SEPP1
chr5	42993333	42993334	1	-	NR_104643.1	FLJ32255
chr5	43018811	43018812	1	-	NR_104649.1	LOC648987
chr5	43040345	43040346	1	-	NM_001014279.2	ANXA2R
chr5	43066971	43066972	1	-	NR_034127.1	LOC100132356
chr5	43298134	43298135	1	-	XM_011514036.2	HMGCS1
chr5	43397264	43397265	1	-	NM_001301875.1	CCL28
chr5	43483890	43483891	1	-	NM_022483.4	TMEM267
chr5	43515080	43515081	1	-	XR_001742063.1	C5orf34
chr5	43556436	43556437	1	-	XM_005248230.3	PAIP1
chr5	43603230	43603231	1	-	NR_073113.1	NNT-AS1
chr5	44388682	44388683	1	-	NM_004465.1	FGF10
chr5	44510282	44510283	1	-	NR_131946.1	BRCAT107
chr5	44808793	44808794	1	-	NR_109862.1	BRCAT54
chr5	45696118	45696119	1	-	NM_021072.3	HCN1
chr5	50441400	50441401	1	-	NM_198449.2	EMB
chr5	50970187	50970188	1	-	NR_104653.1	LOC100287592
chr5	51242592	51242593	1	-	XR_001742506.1	LOC107986379
chr5	51383332	51383333	1	-	NR_046243.1	LOC642366
chr5	51964393	51964394	1	-	XR_948315.2	LOC105378959
chr5	52689985	52689986	1	-	XR_001742658.1	LOC105378963
chr5	52751786	52751787	1	-	XR_948321.2	LOC105378964
chr5	53109772	53109773	1	-	NM_004531.4	MOCS2
chr5	53304901	53304902	1	-	XR_001742510.1	LOC107986380
chr5	53326543	53326544	1	-	XR_001742511.1	LOC105378965
chr5	53819685	53819686	1	-	XR_948325.2	LOC105378966
chr5	53951599	53951600	1	-	NR_030307.1	MIR581
chr5	54075583	54075584	1	-	NR_039664.1	MIR4459
chr5	54310425	54310426	1	-	XM_011543498.2	ARL15
chr5	54643618	54643619	1	-	XR_001742664.1	LOC105378968
chr5	54703324	54703325	1	-	NR_104659.1	LOC102467080
chr5	54985586	54985587	1	-	NM_007036.4	ESM1
chr5	55024169	55024170	1	-	NR_104662.1	LOC102467081
chr5	55042566	55042567	1	-	XR_948333.2	LOC105378971
chr5	55170622	55170623	1	-	NR_029960.1	MIR449A
chr5	55170742	55170743	1	-	NR_030387.1	MIR449B
chr5	55172353	55172354	1	-	NR_031572.1	MIR449C
chr5	55173177	55173178	1	-	NM_001170402.1	CDC20B
chr5	55226981	55226982	1	-	XM_017009439.1	MCIDAS
chr5	55232991	55232992	1	-	NR_125348.1	CCNO
chr5	55307683	55307684	1	-	XM_017009588.1	DHX29
chr5	55508926	55508927	1	-	NR_049869.1	MIR5687
chr5	55534542	55534543	1	-	NR_001575.1	RNF138P1
chr5	55535078	55535079	1	-	NR_103485.1	PLPP1
chr5	55620586	55620587	1	-	XR_948339.2	LOC105378975
chr5	55693053	55693054	1	-	NM_001258287.1	SLC38A9
chr5	55994970	55994971	1	-	XM_017009441.1	IL6ST
chr5	56143883	56143884	1	-	XM_011543646.1	ANKRD55
chr5	56481769	56481770	1	-	NR_104664.1	LOC102467147
chr5	56555886	56555887	1	-	XR_948344.1	LOC105378978
chr5	56586342	56586343	1	-	XM_017008942.1	C5orf67
chr5	56772157	56772158	1	-	XM_017010127.1	LOC105378979
chr5	56900402	56900403	1	-	XR_948347.2	LOC105378980
chr5	56951571	56951572	1	-	XM_011543216.1	MIER3
chr5	57299518	57299519	1	-	XR_001742513.1	LOC107986381
chr5	57482809	57482810	1	-	NM_001017992.3	ACTBL2
chr5	57899162	57899163	1	-	NR_109900.1	LOC101928539
chr5	58122341	58122342	1	-	NR_104669.1	LOC101928569
chr5	58218900	58218901	1	-	XR_948350.2	LOC105378983
chr5	58400269	58400270	1	-	XR_948351.2	LOC105378984
chr5	58460139	58460140	1	-	NM_006622.3	PLK2
chr5	58530109	58530110	1	-	NR_039639.1	MIR548AE2
chr5	58558243	58558244	1	-	NR_109904.1	LOC101928600
chr5	58817498	58817499	1	-	XR_948354.2	LOC105378986
chr5	58999932	58999933	1	-	NM_001197223.1	PDE4D
chr5	59392212	59392213	1	-	XR_001742411.1	LOC107986348
chr5	59561698	59561699	1	-	XR_001742409.1	LOC107986347
chr5	59703703	59703704	1	-	NR_030308.1	MIR582
chr5	59857870	59857871	1	-	XR_001742414.1	LOC107986350
chr5	60524252	60524253	1	-	XR_001742412.1	LOC107986349
chr5	60687838	60687839	1	-	XM_011543509.2	DEPDC1B
chr5	60802678	60802679	1	-	XM_017009885.1	ELOVL7
chr5	60945078	60945079	1	-	NM_001007233.2	ERCC8
chr5	61162475	61162476	1	-	NM_001048249.3	SMIM15
chr5	61305197	61305198	1	-	XR_948364.2	LOC105378992
chr5	61309491	61309492	1	-	XR_948365.2	LOC105378993
chr5	61322406	61322407	1	-	XR_948366.1	LOC105378994
chr5	61628053	61628054	1	-	XR_001742493.1	LOC105378997
chr5	61698432	61698433	1	-	NR_109910.1	LOC101928651
chr5	61735698	61735699	1	-	NR_105000.1	LOC100506526
chr5	61784726	61784727	1	-	XR_948369.1	LOC105378995
chr5	62150837	62150838	1	-	XR_948374.2	LOC105378998
chr5	62403901	62403902	1	-	NM_014473.2	DIMT1
chr5	63528654	63528655	1	-	XR_001742680.1	LOC107986418
chr5	63690653	63690654	1	-	XR_001742672.1	LOC107986416
chr5	63887417	63887418	1	-	XR_948375.2	LOC105378999
chr5	63962292	63962293	1	-	NM_000524.3	HTR1A
chr5	64768669	64768670	1	-	NM_173829.3	SREK1IP1
chr5	65297237	65297238	1	-	XM_011543124.2	ADAMTS6
chr5	65554812	65554813	1	-	XM_017009701.1	CENPK
chr5	65618255	65618256	1	-	XM_005248497.3	TRIM23
chr5	65722114	65722115	1	-	NM_019072.2	SGTB
chr5	65945573	65945574	1	-	NR_028474.1	LOC100303749
chr5	66209911	66209912	1	-	XR_001742685.1	LOC101928741
chr5	66298252	66298253	1	-	XR_948385.2	LOC105379004
chr5	66440571	66440572	1	-	XR_948380.2	LOC105379003
chr5	66511604	66511605	1	-	NR_105001.1	LOC101928769
chr5	67004154	67004155	1	-	NR_111908.1	LOC101928794
chr5	67196641	67196642	1	-	XM_005248504.4	CD180
chr5	67475475	67475476	1	-	XR_241808.4	LOC101928819
chr5	67647195	67647196	1	-	XR_001742690.1	LOC105379006
chr5	67701826	67701827	1	-	XR_001742687.1	LOC105379005
chr5	67981783	67981784	1	-	XR_001742692.1	LOC107986420
chr5	68435006	68435007	1	-	XR_001742706.1	LOC105379013
chr5	68564764	68564765	1	-	XR_001742698.1	LOC105379011
chr5	68832867	68832868	1	-	XR_948414.2	LOC105379014
chr5	69007525	69007526	1	-	XR_001742709.1	LOC107984116
chr5	69029927	69029928	1	-	NR_130778.1	LOC101928885
chr5	69306893	69306894	1	-	XM_017009211.1	CCDC125
chr5	69369582	69369583	1	-	NM_016283.4	AK6
chr5	69369582	69369583	1	-	NM_003187.4	TAF9
chr5	69485612	69485613	1	-	NR_134279.1	LOC101928924
chr5	69710527	69710528	1	-	NR_027386.2	GUSBP3
chr5	69764925	69764926	1	-	XR_001742430.1	LOC107986357
chr5	69844620	69844621	1	-	XR_001742418.1	LOC105379623
chr5	70225795	70225796	1	-	NR_024054.2	SMA4
chr5	70401373	70401374	1	-	XR_948435.2	LOC105379021
chr5	70532057	70532058	1	-	XM_017010108.1	LOC107986354
chr5	70585722	70585723	1	-	NR_034021.1	SMA5
chr5	70719733	70719734	1	-	XR_001742422.1	LOC107986355
chr5	70776636	70776637	1	-	XM_017010105.1	LOC101929599
chr5	70987309	70987310	1	-	XM_017009490.1	NAIP
chr5	71067669	71067670	1	-	XM_017009404.1	GTF2H2
chr5	71093070	71093071	1	-	NR_026578.1	LOC647859
chr5	71217994	71217995	1	-	XM_017010106.1	LOC107986352
chr5	71236015	71236016	1	-	XM_017010107.1	LOC107986353
chr5	71259295	71259296	1	-	NR_033968.1	GUSBP9
chr5	71289857	71289858	1	-	XR_948416.2	LOC105379016
chr5	71347649	71347650	1	-	XR_948453.2	LOC105379026
chr5	71375804	71375805	1	-	XR_001742722.1	LOC105379025
chr5	71446336	71446337	1	-	NR_134268.1	LOC102724392
chr5	71925816	71925817	1	-	XR_001742515.1	LOC107986382
chr5	72107537	72107538	1	-	XR_001742733.1	LOC105379028
chr5	72292181	72292182	1	-	XR_001742742.1	LOC107986422
chr5	72320257	72320258	1	-	NM_001286748.1	MRPS27
chr5	72507422	72507423	1	-	NM_152625.2	ZNF366
chr5	72660669	72660670	1	-	NR_105007.1	LOC102477328
chr5	73150592	73150593	1	-	NR_134252.1	LOC105379030
chr5	73201961	73201962	1	-	NR_134291.1	LOC340090
chr5	73274968	73274969	1	-	XR_948470.2	LOC105379031
chr5	73448527	73448528	1	-	NM_004472.2	FOXD1
chr5	73472966	73472967	1	-	NR_126410.1	LINC01386
chr5	73565686	73565687	1	-	NM_023039.4	ANKRA2
chr5	73664160	73664161	1	-	XR_001742743.1	LOC107986423
chr5	73780669	73780670	1	-	XR_001742744.1	LOC102725145
chr5	74103216	74103217	1	-	XR_948477.2	LOC105379036
chr5	74308325	74308326	1	-	NR_105009.1	LINC01335
chr5	74536976	74536977	1	-	NR_126354.1	LINC01331
chr5	74641424	74641425	1	-	NM_001256574.1	ENC1
chr5	74766939	74766940	1	-	XM_017009986.1	GFM2
chr5	74865639	74865640	1	-	XM_011543306.2	FAM169A
chr5	74896475	74896476	1	-	XR_001742747.1	LOC105379039
chr5	75030899	75030900	1	-	NM_016591.2	GCNT4
chr5	75052643	75052644	1	-	NR_126375.1	LINC01336
chr5	75195727	75195728	1	-	XM_017009321.1	ANKRD31
chr5	75511629	75511630	1	-	XM_006714513.2	COL4A3BP
chr5	75669035	75669036	1	-	XR_001742749.1	LOC107986424
chr5	75712455	75712456	1	-	NM_152408.2	POC5
chr5	76083133	76083134	1	-	XR_948490.2	LOC105379041
chr5	76298785	76298786	1	-	XR_001742751.1	LOC105379042
chr5	76608969	76608970	1	-	NR_134278.1	LOC101929109
chr5	76623413	76623414	1	-	NM_001256566.1	F2RL2
chr5	76981909	76981910	1	-	XR_948492.2	LOC105379043
chr5	77080571	77080572	1	-	NR_003014.2	SNORA47
chr5	77087205	77087206	1	-	NM_032367.2	ZBED3
chr5	77492190	77492191	1	-	XM_017009606.1	WDR41
chr5	77638697	77638698	1	-	NM_032109.2	OTP
chr5	77776195	77776196	1	-	XM_011543774.2	LOC105379045
chr5	77776361	77776362	1	-	NM_001297738.1	TBCA
chr5	78294495	78294496	1	-	XM_017010001.1	AP3B1
chr5	78360541	78360542	1	-	NR_105014.1	SCAMP1-AS1
chr5	78648617	78648618	1	-	XM_006714515.1	LHFPL2
chr5	78771011	78771012	1	-	XR_001742753.1	LOC107986425
chr5	78985310	78985311	1	-	XR_001742066.1	ARSB
chr5	79069632	79069633	1	-	XM_011543354.2	DMGDH
chr5	79348014	79348015	1	-	XR_001742755.1	LOC102724530
chr5	79371481	79371482	1	-	XR_948495.2	LOC101929201
chr5	79491980	79491981	1	-	XR_001742758.1	LOC107986426
chr5	79513836	79513837	1	-	NM_004272.4	HOMER1
chr5	79991259	79991260	1	-	XM_017009440.1	MTX3
chr5	80083665	80083666	1	-	NR_109930.1	CTD-2201I18.1
chr5	80203053	80203054	1	-	XM_017009325.1	SERINC5
chr5	80300478	80300479	1	-	NR_004845.1	LOC644936
chr5	80351966	80351967	1	-	NR_003665.1	CRSP8P
chr5	80487943	80487944	1	-	XR_948502.2	LOC105379049
chr5	80564709	80564710	1	-	XM_011543369.2	ANKRD34B
chr5	80622524	80622525	1	-	NR_125754.1	LINC01337
chr5	80651035	80651036	1	-	NM_001190470.1	MTRNR2L2
chr5	80654981	80654982	1	-	NM_000791.3	DHFR
chr5	80960907	80960908	1	-	NR_105015.1	RASGRF2-AS1
chr5	81301569	81301570	1	-	NR_034122.1	CKMT2-AS1
chr5	81358614	81358615	1	-	XM_017009048.1	ACOT12
chr5	81652223	81652224	1	-	XM_017009309.1	SSBP2
chr5	81778810	81778811	1	-	XR_001742518.1	LOC107986384
chr5	82278416	82278417	1	-	NM_001025.4	RPS23
chr5	82859836	82859837	1	-	NR_105016.1	LINC01338
chr5	82923401	82923402	1	-	XR_001742770.1	LOC105379051
chr5	83023192	83023193	1	-	XR_001742772.1	LOC105379052
chr5	83064337	83064338	1	-	NR_003139.1	SCARNA18
chr5	83077453	83077454	1	-	NM_174909.4	TMEM167A
chr5	83527308	83527309	1	-	XR_001742776.1	LOC107986431
chr5	83562314	83562315	1	-	NR_136215.1	LOC105379054
chr5	83674355	83674356	1	-	XM_011543168.2	HAPLN1
chr5	83900331	83900332	1	-	XR_001742521.1	LOC107986386
chr5	84384867	84384868	1	-	NM_005711.4	EDIL3
chr5	85320960	85320961	1	-	XR_241828.3	LOC101929321
chr5	85635254	85635255	1	-	XR_001742522.1	LOC105379061
chr5	86031106	86031107	1	-	XR_948533.2	LOC105379063
chr5	86430218	86430219	1	-	XR_948537.2	LOC105379064
chr5	87056013	87056014	1	-	XR_948538.1	LOC645261
chr5	87074865	87074866	1	-	XR_948541.2	LOC105379065
chr5	87114954	87114955	1	-	NR_036243.1	MIR4280
chr5	87239201	87239202	1	-	NR_130914.1	LOC55338
chr5	87323628	87323629	1	-	NR_130929.1	LOC644285
chr5	87412871	87412872	1	-	XR_001742324.1	CCNH
chr5	87738364	87738365	1	-	XR_948546.2	LOC105379069
chr5	88211465	88211466	1	-	XM_011543203.2	TMEM161B
chr5	88439090	88439091	1	-	NR_105021.1	LOC102546226
chr5	88666939	88666940	1	-	NR_030741.1	MIR9-2
chr5	88673328	88673329	1	-	NR_024384.1	LINC00461
chr5	88791777	88791778	1	-	XR_001742438.1	LOC107986361
chr5	88823927	88823928	1	-	NM_001308002.1	MEF2C
chr5	88920164	88920165	1	-	XR_001742434.1	LOC107986360
chr5	89394714	89394715	1	-	XR_001742437.1	LOC105379074
chr5	89409749	89409750	1	-	XR_001742436.1	LOC105379073
chr5	90016720	90016721	1	-	NR_037433.1	MIR3660
chr5	90290071	90290072	1	-	NR_120601.1	LINC01339
chr5	90409786	90409787	1	-	NM_001297765.1	CETN3
chr5	90474768	90474769	1	-	NM_203406.1	MBLAC2
chr5	90529584	90529585	1	-	NM_198273.2	LYSMD3
chr5	90743428	90743429	1	-	XR_001742802.1	LOC105379077
chr5	91207669	91207670	1	-	XR_001742796.1	LOC107986432
chr5	91271742	91271743	1	-	XR_001742801.1	LOC107986433
chr5	91281136	91281137	1	-	XR_001742794.1	LOC729040
chr5	91314402	91314403	1	-	NR_103548.1	LUCAT1
chr5	91383332	91383333	1	-	NM_020801.2	ARRDC3
chr5	92682209	92682210	1	-	XR_001742810.1	LOC105379082
chr5	92939786	92939787	1	-	XR_001742811.1	LOC107984117
chr5	93162556	93162557	1	-	XR_948569.2	LOC105379083
chr5	93571343	93571344	1	-	NR_109825.1	NR2F1-AS1
chr5	93620788	93620789	1	-	NR_031754.1	MIR2277
chr5	93741603	93741604	1	-	NM_153216.1	POU5F2
chr5	94056676	94056677	1	-	XM_017009955.1	FAM172A
chr5	94537085	94537086	1	-	XM_011543335.2	KIAA0825
chr5	94978999	94979000	1	-	XM_011543650.2	MCTP1
chr5	95372682	95372683	1	-	XR_948587.2	LOC105379089
chr5	95554977	95554978	1	-	XR_001742370.1	TTC37
chr5	95674642	95674643	1	-	XM_011543667.2	SPATA9
chr5	95822873	95822874	1	-	NM_001243659.1	GLRX
chr5	95960818	95960819	1	-	XM_017009242.1	ELL2
chr5	96066677	96066678	1	-	XR_001742447.1	LOC105379096
chr5	96170109	96170110	1	-	XR_001742452.1	LOC105379675
chr5	96432159	96432160	1	-	NM_001177875.1	PCSK1
chr5	96518790	96518791	1	-	XR_001742448.1	LOC107986362
chr5	96752045	96752046	1	-	XR_001742450.1	LOC105379094
chr5	96807928	96807929	1	-	XM_017009582.1	ERAP1
chr5	96936084	96936085	1	-	XM_005272150.4	LOC101929747
chr5	97142816	97142817	1	-	NM_153234.4	LIX1
chr5	97177249	97177250	1	-	XM_017009628.1	RIOK2
chr5	98155273	98155274	1	-	XR_948616.2	LOC105379098
chr5	98773084	98773085	1	-	NR_033932.1	RGMB-AS1
chr5	98841004	98841005	1	-	XR_001742817.1	LOC107986435
chr5	98845668	98845669	1	-	XR_001742818.1	LOC105379099
chr5	98886332	98886333	1	-	XM_017008991.1	CHD1
chr5	99526100	99526101	1	-	XM_011543783.2	LOC100652833
chr5	100248331	100248332	1	-	XR_948627.1	LOC105379101
chr5	100388254	100388255	1	-	NR_027503.1	LOC100133050
chr5	100816565	100816566	1	-	NR_031686.1	MIR548P
chr5	100903285	100903286	1	-	NM_005668.5	ST8SIA4
chr5	101272722	101272723	1	-	XR_001742827.1	LOC107986438
chr5	101679622	101679623	1	-	XR_001742829.1	LOC105379102
chr5	102296000	102296001	1	-	XM_011543372.1	SLCO4C1
chr5	102480266	102480267	1	-	XM_011543150.1	SLCO6A1
chr5	102671464	102671465	1	-	NR_103753.1	LINC00491
chr5	103071025	103071026	1	-	XR_948633.2	LOC105379105
chr5	103120054	103120055	1	-	XM_017009599.1	GIN1
chr5	103541985	103541986	1	-	NR_104670.1	LOC102467212
chr5	103562790	103562791	1	-	XM_005272095.1	NUDT12
chr5	103887462	103887463	1	-	XR_427754.3	LOC101930276
chr5	104773817	104773818	1	-	XR_948647.1	LOC105379109
chr5	104979775	104979776	1	-	XR_948651.2	LOC105379111
chr5	105393541	105393542	1	-	XR_948649.2	LOC105379110
chr5	107011014	107011015	1	-	NR_104671.1	LOC102467213
chr5	107494122	107494123	1	-	XM_011543250.2	EFNA5
chr5	108382092	108382093	1	-	XM_005272048.4	FBXL17
chr5	108723891	108723892	1	-	XR_001742836.1	LOC107986440
chr5	108728261	108728262	1	-	NR_046368.1	LINC01023
chr5	109330456	109330457	1	-	XR_001742837.1	LOC285638
chr5	109409929	109409930	1	-	XM_017010099.1	PJA2
chr5	110513915	110513916	1	-	NR_031644.1	MIR548F3
chr5	110667299	110667300	1	-	XM_011543560.2	TMEM232
chr5	111014620	111014621	1	-	XR_948669.1	LOC105379121
chr5	111512510	111512511	1	-	XM_017009044.1	STARD4
chr5	111756251	111756252	1	-	NM_001142483.1	NREP
chr5	112419313	112419314	1	-	NM_022140.3	EPB41L4A
chr5	112682888	112682889	1	-	NR_104673.1	LOC102467216
chr5	112922251	112922252	1	-	XM_017009844.1	REEP5
chr5	112976618	112976619	1	-	XR_948679.2	LOC105379126
chr5	113194474	113194475	1	-	XM_017009474.1	MCC
chr5	113435031	113435032	1	-	NM_032028.3	TSSK1B
chr5	113777286	113777287	1	-	XR_948680.2	LOC105379127
chr5	114773413	114773414	1	-	NR_130785.1	LOC101927078
chr5	115169963	115169964	1	-	NM_001300759.1	TRIM36
chr5	115262872	115262873	1	-	NM_005023.3	PGGT1B
chr5	115296290	115296291	1	-	NM_152549.2	CCDC112
chr5	115370216	115370217	1	-	XR_948686.1	LOC105379130
chr5	115544243	115544244	1	-	XM_005272035.4	FEM1C
chr5	115602479	115602480	1	-	NM_021649.7	TICAM2
chr5	115626179	115626180	1	-	NM_001164469.3	TMED7-TICAM2
chr5	115626179	115626180	1	-	NM_181836.5	TMED7
chr5	115672652	115672653	1	-	NR_104674.1	LOC102467217
chr5	115816657	115816658	1	-	NR_136621.1	CDO1
chr5	115841851	115841852	1	-	NR_073603.1	ATG12
chr5	116374570	116374571	1	-	NR_104675.1	LOC101927190
chr5	116495401	116495402	1	-	XM_017009676.1	SEMA6A
chr5	116762209	116762210	1	-	NR_104678.1	LOC102467223
chr5	116917909	116917910	1	-	XR_948691.1	LOC105379135
chr5	116939373	116939374	1	-	XR_948693.2	LOC105379137
chr5	118562117	118562118	1	-	NR_104610.1	HRAT56
chr5	118988220	118988221	1	-	NM_001308081.1	DTWD2
chr5	119037661	119037662	1	-	NR_134249.1	LOC105379143
chr5	119354816	119354817	1	-	XR_001742857.1	LOC102723444
chr5	121832366	121832367	1	-	XR_001742865.1	LOC105379150
chr5	121872540	121872541	1	-	XR_001742863.1	LOC105379148
chr5	122077174	122077175	1	-	NM_001317073.1	LOX
chr5	122156591	122156592	1	-	XR_001742866.1	LOC107986445
chr5	122476827	122476828	1	-	XR_001742867.1	LOC107986446
chr5	122479087	122479088	1	-	NR_051996.1	MGC32805
chr5	122584600	122584601	1	-	NR_134281.1	LOC101927357
chr5	122730560	122730561	1	-	NR_109881.1	LOC101927379
chr5	122845319	122845320	1	-	XR_948723.2	LOC105379154
chr5	123036730	123036731	1	-	NM_000943.4	PPIC
chr5	123089295	123089296	1	-	XR_948720.2	LOC105379152
chr5	123412462	123412463	1	-	XM_011543186.2	CEP120
chr5	124137318	124137319	1	-	XR_246575.3	LOC101927397
chr5	124317855	124317856	1	-	XR_001742871.1	LOC107986448
chr5	124438520	124438521	1	-	NR_125774.1	LINC01170
chr5	124651744	124651745	1	-	XM_011543523.2	ZNF608
chr5	124876110	124876111	1	-	XR_948727.1	LOC105379157
chr5	124996072	124996073	1	-	XR_948728.2	LOC105379158
chr5	126139095	126139096	1	-	XR_948731.2	LOC105379160
chr5	126285175	126285176	1	-	NR_105039.1	LOC101927488
chr5	126395106	126395107	1	-	XR_246580.4	LOC101927514
chr5	126594267	126594268	1	-	XM_017009493.1	ALDH7A1
chr5	126674976	126674977	1	-	XR_001742530.1	LOC105379162
chr5	126776486	126776487	1	-	NR_134485.1	LOC102723557
chr5	126918227	126918228	1	-	XM_017009015.1	MARCH3
